Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
ABT-888_SN-38_HT144,ABT-888,SN-38,21,8.14545575,5,14,1
ABT-888_SN-38_HT29,ABT-888,SN-38,23,9.5417494,5,14,1
ABT-888_SN-38_KPL1,ABT-888,SN-38,22,8.552068416,5,14,1
ABT-888_SN-38_LOVO,ABT-888,SN-38,8,-6.582623677,5,14,0
ABT-888_SN-38_MDAMB436,ABT-888,SN-38,25,18.2214475,5,14,1
ABT-888_SN-38_NCIH1650,ABT-888,SN-38,6,4.188074545,5,14,1
ABT-888_SN-38_NCIH2122,ABT-888,SN-38,17,21.39044581,5,14,1
ABT-888_SN-38_NCIH23,ABT-888,SN-38,11,16.48392844,5,14,1
ABT-888_SN-38_NCIH460,ABT-888,SN-38,7,22.60303623,5,14,1
ABT-888_SN-38_NCIH520,ABT-888,SN-38,16,12.92903881,5,14,1
ABT-888_SN-38_OV90,ABT-888,SN-38,18,19.59451994,5,14,1
ABT-888_SN-38_RKO,ABT-888,SN-38,1,30.53249026,5,14,1
ABT-888_SN-38_RPMI7951,ABT-888,SN-38,15,23.87063157,5,14,1
ABT-888_SN-38_SKMEL30,ABT-888,SN-38,20,29.65052395,5,14,1
ABT-888_SN-38_SKMES1,ABT-888,SN-38,4,20.08675206,5,14,1
ABT-888_SN-38_SKOV3,ABT-888,SN-38,28,6.263746217,5,14,1
ABT-888_SN-38_SW620,ABT-888,SN-38,24,17.8852224,5,14,1
ABT-888_SN-38_SW837,ABT-888,SN-38,0,7.044315501,5,14,1
ABT-888_SN-38_T47D,ABT-888,SN-38,12,39.83231175,5,14,1
ABT-888_SN-38_UACC62,ABT-888,SN-38,9,24.96544956,5,14,1
ABT-888_SN-38_VCAP,ABT-888,SN-38,27,-8.532292059,5,14,0
ABT-888_SN-38_ZR751,ABT-888,SN-38,3,-12.24364896,5,14,0
ABT-888_SORAFENIB_A2058,ABT-888,SORAFENIB,14,36.19616521,5,1,1
ABT-888_SORAFENIB_A2780,ABT-888,SORAFENIB,26,8.258155148,5,1,1
ABT-888_SORAFENIB_A375,ABT-888,SORAFENIB,13,16.66954556,5,1,1
ABT-888_SORAFENIB_CAOV3,ABT-888,SORAFENIB,19,-2.172723037,5,1,0
ABT-888_SORAFENIB_DLD1,ABT-888,SORAFENIB,5,12.05900768,5,1,1
ABT-888_SORAFENIB_ES2,ABT-888,SORAFENIB,10,7.062098273,5,1,1
ABT-888_SORAFENIB_HCT116,ABT-888,SORAFENIB,2,11.83303853,5,1,1
ABT-888_SORAFENIB_HT144,ABT-888,SORAFENIB,21,10.74108755,5,1,1
ABT-888_SORAFENIB_HT29,ABT-888,SORAFENIB,23,3.777313148,5,1,1
ABT-888_SORAFENIB_KPL1,ABT-888,SORAFENIB,22,4.111858838,5,1,1
ABT-888_SORAFENIB_LOVO,ABT-888,SORAFENIB,8,2.735996957,5,1,1
ABT-888_SORAFENIB_MDAMB436,ABT-888,SORAFENIB,25,-0.60226086,5,1,0
ABT-888_SORAFENIB_NCIH1650,ABT-888,SORAFENIB,6,0.051559908,5,1,1
ABT-888_SORAFENIB_NCIH2122,ABT-888,SORAFENIB,17,16.50221722,5,1,1
ABT-888_SORAFENIB_NCIH23,ABT-888,SORAFENIB,11,13.68925526,5,1,1
ABT-888_SORAFENIB_NCIH460,ABT-888,SORAFENIB,7,11.61299788,5,1,1
ABT-888_SORAFENIB_NCIH520,ABT-888,SORAFENIB,16,13.6574206,5,1,1
ABT-888_SORAFENIB_OV90,ABT-888,SORAFENIB,18,5.776490661,5,1,1
ABT-888_SORAFENIB_RKO,ABT-888,SORAFENIB,1,24.38215762,5,1,1
ABT-888_SORAFENIB_RPMI7951,ABT-888,SORAFENIB,15,10.40454585,5,1,1
ABT-888_SORAFENIB_SKMEL30,ABT-888,SORAFENIB,20,5.7759517,5,1,1
ABT-888_SORAFENIB_SKMES1,ABT-888,SORAFENIB,4,17.41794704,5,1,1
ABT-888_SORAFENIB_SKOV3,ABT-888,SORAFENIB,28,14.06439559,5,1,1
ABT-888_SORAFENIB_SW620,ABT-888,SORAFENIB,24,15.89637086,5,1,1
ABT-888_SORAFENIB_SW837,ABT-888,SORAFENIB,0,5.935988799,5,1,1
ABT-888_SORAFENIB_T47D,ABT-888,SORAFENIB,12,13.26383871,5,1,1
ABT-888_SORAFENIB_UACC62,ABT-888,SORAFENIB,9,17.27990593,5,1,1
ABT-888_SORAFENIB_VCAP,ABT-888,SORAFENIB,27,7.804424433,5,1,1
ABT-888_SORAFENIB_ZR751,ABT-888,SORAFENIB,3,-4.469226553,5,1,0
ABT-888_TOPOTECAN_A2058,ABT-888,TOPOTECAN,14,-1.187531198,5,7,0
ABT-888_TOPOTECAN_A2780,ABT-888,TOPOTECAN,26,11.86213265,5,7,1
ABT-888_TOPOTECAN_A375,ABT-888,TOPOTECAN,13,-30.05242132,5,7,0
ABT-888_TOPOTECAN_CAOV3,ABT-888,TOPOTECAN,19,3.218307642,5,7,1
ABT-888_TOPOTECAN_DLD1,ABT-888,TOPOTECAN,5,-10.96641065,5,7,0
ABT-888_TOPOTECAN_ES2,ABT-888,TOPOTECAN,10,-15.16316218,5,7,0
ABT-888_TOPOTECAN_HCT116,ABT-888,TOPOTECAN,2,-5.778504579,5,7,0
ABT-888_TOPOTECAN_HT144,ABT-888,TOPOTECAN,21,-12.71817083,5,7,0
ABT-888_TOPOTECAN_HT29,ABT-888,TOPOTECAN,23,-13.74201482,5,7,0
ABT-888_TOPOTECAN_KPL1,ABT-888,TOPOTECAN,22,9.915244986,5,7,1
ABT-888_TOPOTECAN_LOVO,ABT-888,TOPOTECAN,8,-20.57774761,5,7,0
ABT-888_TOPOTECAN_MDAMB436,ABT-888,TOPOTECAN,25,0.824337474,5,7,1
ABT-888_TOPOTECAN_NCIH1650,ABT-888,TOPOTECAN,6,-16.28525243,5,7,0
ABT-888_TOPOTECAN_NCIH2122,ABT-888,TOPOTECAN,17,-5.01979887,5,7,0
ABT-888_TOPOTECAN_NCIH23,ABT-888,TOPOTECAN,11,-13.17469848,5,7,0
ABT-888_TOPOTECAN_NCIH460,ABT-888,TOPOTECAN,7,-35.55824357,5,7,0
ABT-888_TOPOTECAN_NCIH520,ABT-888,TOPOTECAN,16,-3.088285265,5,7,0
ABT-888_TOPOTECAN_OV90,ABT-888,TOPOTECAN,18,-8.185136381,5,7,0
ABT-888_TOPOTECAN_RKO,ABT-888,TOPOTECAN,1,-12.44712596,5,7,0
ABT-888_TOPOTECAN_RPMI7951,ABT-888,TOPOTECAN,15,-2.173326235,5,7,0
ABT-888_TOPOTECAN_SKMEL30,ABT-888,TOPOTECAN,20,-7.161263697,5,7,0
ABT-888_TOPOTECAN_SKMES1,ABT-888,TOPOTECAN,4,-17.67508406,5,7,0
ABT-888_TOPOTECAN_SKOV3,ABT-888,TOPOTECAN,28,-9.215505679,5,7,0
ABT-888_TOPOTECAN_SW620,ABT-888,TOPOTECAN,24,2.557559841,5,7,1
ABT-888_TOPOTECAN_SW837,ABT-888,TOPOTECAN,0,-13.77537319,5,7,0
ABT-888_TOPOTECAN_T47D,ABT-888,TOPOTECAN,12,10.2752314,5,7,1
ABT-888_TOPOTECAN_UACC62,ABT-888,TOPOTECAN,9,-5.778245151,5,7,0
ABT-888_TOPOTECAN_VCAP,ABT-888,TOPOTECAN,27,-16.73042364,5,7,0
ABT-888_TOPOTECAN_ZR751,ABT-888,TOPOTECAN,3,-3.791271445,5,7,0
BORTEZOMIB_ABT-888_A2058,BORTEZOMIB,ABT-888,14,7.23794769,4,5,1
BORTEZOMIB_ABT-888_A2780,BORTEZOMIB,ABT-888,26,-7.797682304,4,5,0
BORTEZOMIB_ABT-888_A375,BORTEZOMIB,ABT-888,13,15.1176728,4,5,1
BORTEZOMIB_ABT-888_CAOV3,BORTEZOMIB,ABT-888,19,28.91084263,4,5,1
BORTEZOMIB_ABT-888_DLD1,BORTEZOMIB,ABT-888,5,9.165916843,4,5,1
BORTEZOMIB_ABT-888_ES2,BORTEZOMIB,ABT-888,10,-2.230632319,4,5,0
BORTEZOMIB_ABT-888_HCT116,BORTEZOMIB,ABT-888,2,7.320155847,4,5,1
BORTEZOMIB_ABT-888_HT144,BORTEZOMIB,ABT-888,21,-2.168953777,4,5,0
BORTEZOMIB_ABT-888_HT29,BORTEZOMIB,ABT-888,23,-15.42171027,4,5,0
BORTEZOMIB_ABT-888_KPL1,BORTEZOMIB,ABT-888,22,19.04739794,4,5,1
BORTEZOMIB_ABT-888_LOVO,BORTEZOMIB,ABT-888,8,1.040175706,4,5,1
BORTEZOMIB_ABT-888_MDAMB436,BORTEZOMIB,ABT-888,25,2.841427648,4,5,1
BORTEZOMIB_ABT-888_NCIH1650,BORTEZOMIB,ABT-888,6,-11.33553539,4,5,0
BORTEZOMIB_ABT-888_NCIH2122,BORTEZOMIB,ABT-888,17,15.89472332,4,5,1
BORTEZOMIB_ABT-888_NCIH23,BORTEZOMIB,ABT-888,11,-1.349348796,4,5,0
BORTEZOMIB_ABT-888_NCIH460,BORTEZOMIB,ABT-888,7,8.981162136,4,5,1
BORTEZOMIB_ABT-888_NCIH520,BORTEZOMIB,ABT-888,16,-21.12397099,4,5,0
BORTEZOMIB_ABT-888_OV90,BORTEZOMIB,ABT-888,18,5.606347083,4,5,1
BORTEZOMIB_ABT-888_RKO,BORTEZOMIB,ABT-888,1,9.845917157,4,5,1
BORTEZOMIB_ABT-888_RPMI7951,BORTEZOMIB,ABT-888,15,2.286421393,4,5,1
BORTEZOMIB_ABT-888_SKMEL30,BORTEZOMIB,ABT-888,20,-0.891900965,4,5,0
BORTEZOMIB_ABT-888_SKMES1,BORTEZOMIB,ABT-888,4,-8.558738198,4,5,0
BORTEZOMIB_ABT-888_SKOV3,BORTEZOMIB,ABT-888,28,0.855119157,4,5,1
BORTEZOMIB_ABT-888_SW620,BORTEZOMIB,ABT-888,24,6.598887998,4,5,1
BORTEZOMIB_ABT-888_SW837,BORTEZOMIB,ABT-888,0,-11.22651581,4,5,0
BORTEZOMIB_ABT-888_T47D,BORTEZOMIB,ABT-888,12,-18.76073137,4,5,0
BORTEZOMIB_ABT-888_UACC62,BORTEZOMIB,ABT-888,9,-7.514837482,4,5,0
BORTEZOMIB_ABT-888_VCAP,BORTEZOMIB,ABT-888,27,3.072618197,4,5,1
BORTEZOMIB_ABT-888_ZR751,BORTEZOMIB,ABT-888,3,-21.03920298,4,5,0
BORTEZOMIB_DASATINIB_A2058,BORTEZOMIB,DASATINIB,14,21.6596544,4,17,1
BORTEZOMIB_DASATINIB_A2780,BORTEZOMIB,DASATINIB,26,27.35302788,4,17,1
BORTEZOMIB_DASATINIB_A375,BORTEZOMIB,DASATINIB,13,24.4102755,4,17,1
BORTEZOMIB_DASATINIB_CAOV3,BORTEZOMIB,DASATINIB,19,-2.12586358,4,17,0
BORTEZOMIB_DASATINIB_DLD1,BORTEZOMIB,DASATINIB,5,13.46373328,4,17,1
BORTEZOMIB_DASATINIB_ES2,BORTEZOMIB,DASATINIB,10,4.351803643,4,17,1
BORTEZOMIB_DASATINIB_HCT116,BORTEZOMIB,DASATINIB,2,-9.217891277,4,17,0
BORTEZOMIB_DASATINIB_HT144,BORTEZOMIB,DASATINIB,21,-13.58574463,4,17,0
BORTEZOMIB_DASATINIB_HT29,BORTEZOMIB,DASATINIB,23,-4.76018466,4,17,0
BORTEZOMIB_DASATINIB_KPL1,BORTEZOMIB,DASATINIB,22,28.20252476,4,17,1
BORTEZOMIB_DASATINIB_LOVO,BORTEZOMIB,DASATINIB,8,38.26264078,4,17,1
BORTEZOMIB_DASATINIB_MDAMB436,BORTEZOMIB,DASATINIB,25,9.452060079,4,17,1
BORTEZOMIB_DASATINIB_NCIH1650,BORTEZOMIB,DASATINIB,6,-4.792095598,4,17,0
BORTEZOMIB_DASATINIB_NCIH2122,BORTEZOMIB,DASATINIB,17,-44.78519575,4,17,0
BORTEZOMIB_DASATINIB_NCIH23,BORTEZOMIB,DASATINIB,11,-203.7000358,4,17,0
BORTEZOMIB_DASATINIB_NCIH460,BORTEZOMIB,DASATINIB,7,36.82935113,4,17,1
BORTEZOMIB_DASATINIB_NCIH520,BORTEZOMIB,DASATINIB,16,-2.926807633,4,17,0
BORTEZOMIB_DASATINIB_OV90,BORTEZOMIB,DASATINIB,18,-12.67982596,4,17,0
BORTEZOMIB_DASATINIB_RKO,BORTEZOMIB,DASATINIB,1,8.023336153,4,17,1
BORTEZOMIB_DASATINIB_RPMI7951,BORTEZOMIB,DASATINIB,15,0.375050682,4,17,1
BORTEZOMIB_DASATINIB_SKMEL30,BORTEZOMIB,DASATINIB,20,-11.63233672,4,17,0
BORTEZOMIB_DASATINIB_SKMES1,BORTEZOMIB,DASATINIB,4,-10.15485192,4,17,0
BORTEZOMIB_DASATINIB_SKOV3,BORTEZOMIB,DASATINIB,28,-16.71126553,4,17,0
BORTEZOMIB_DASATINIB_SW620,BORTEZOMIB,DASATINIB,24,20.41344681,4,17,1
BORTEZOMIB_DASATINIB_SW837,BORTEZOMIB,DASATINIB,0,26.88470633,4,17,1
BORTEZOMIB_DASATINIB_T47D,BORTEZOMIB,DASATINIB,12,4.145651566,4,17,1
BORTEZOMIB_DASATINIB_UACC62,BORTEZOMIB,DASATINIB,9,-4.79626446,4,17,0
BORTEZOMIB_DASATINIB_VCAP,BORTEZOMIB,DASATINIB,27,-6.85515238,4,17,0
BORTEZOMIB_DASATINIB_ZR751,BORTEZOMIB,DASATINIB,3,39.53908878,4,17,1
BORTEZOMIB_GELDANAMYCIN_A2058,BORTEZOMIB,GELDANAMYCIN,14,-12.34475241,4,18,0
BORTEZOMIB_GELDANAMYCIN_A2780,BORTEZOMIB,GELDANAMYCIN,26,-17.02476713,4,18,0
BORTEZOMIB_GELDANAMYCIN_A375,BORTEZOMIB,GELDANAMYCIN,13,9.453486194,4,18,1
BORTEZOMIB_GELDANAMYCIN_CAOV3,BORTEZOMIB,GELDANAMYCIN,19,-20.85491468,4,18,0
BORTEZOMIB_GELDANAMYCIN_DLD1,BORTEZOMIB,GELDANAMYCIN,5,-6.082900755,4,18,0
BORTEZOMIB_GELDANAMYCIN_ES2,BORTEZOMIB,GELDANAMYCIN,10,4.4190087,4,18,1
BORTEZOMIB_GELDANAMYCIN_HCT116,BORTEZOMIB,GELDANAMYCIN,2,-4.008197312,4,18,0
BORTEZOMIB_GELDANAMYCIN_HT144,BORTEZOMIB,GELDANAMYCIN,21,-13.74556196,4,18,0
BORTEZOMIB_GELDANAMYCIN_HT29,BORTEZOMIB,GELDANAMYCIN,23,-30.91418954,4,18,0
BORTEZOMIB_GELDANAMYCIN_KPL1,BORTEZOMIB,GELDANAMYCIN,22,-13.38945178,4,18,0
BORTEZOMIB_GELDANAMYCIN_LOVO,BORTEZOMIB,GELDANAMYCIN,8,0.984737226,4,18,1
BORTEZOMIB_GELDANAMYCIN_MDAMB436,BORTEZOMIB,GELDANAMYCIN,25,4.84516062,4,18,1
BORTEZOMIB_GELDANAMYCIN_NCIH1650,BORTEZOMIB,GELDANAMYCIN,6,-35.69315773,4,18,0
BORTEZOMIB_GELDANAMYCIN_NCIH2122,BORTEZOMIB,GELDANAMYCIN,17,-25.06318521,4,18,0
BORTEZOMIB_GELDANAMYCIN_NCIH23,BORTEZOMIB,GELDANAMYCIN,11,-41.08430335,4,18,0
BORTEZOMIB_GELDANAMYCIN_NCIH460,BORTEZOMIB,GELDANAMYCIN,7,-19.40727362,4,18,0
BORTEZOMIB_GELDANAMYCIN_NCIH520,BORTEZOMIB,GELDANAMYCIN,16,-56.43622674,4,18,0
BORTEZOMIB_GELDANAMYCIN_OV90,BORTEZOMIB,GELDANAMYCIN,18,-24.82392367,4,18,0
BORTEZOMIB_GELDANAMYCIN_RKO,BORTEZOMIB,GELDANAMYCIN,1,0.500453922,4,18,1
BORTEZOMIB_GELDANAMYCIN_RPMI7951,BORTEZOMIB,GELDANAMYCIN,15,-8.300668844,4,18,0
BORTEZOMIB_GELDANAMYCIN_SKMEL30,BORTEZOMIB,GELDANAMYCIN,20,-5.73759191,4,18,0
BORTEZOMIB_GELDANAMYCIN_SKMES1,BORTEZOMIB,GELDANAMYCIN,4,-35.14950673,4,18,0
BORTEZOMIB_GELDANAMYCIN_SKOV3,BORTEZOMIB,GELDANAMYCIN,28,-5.76096405,4,18,0
BORTEZOMIB_GELDANAMYCIN_SW620,BORTEZOMIB,GELDANAMYCIN,24,-20.84675917,4,18,0
BORTEZOMIB_GELDANAMYCIN_SW837,BORTEZOMIB,GELDANAMYCIN,0,-33.36509163,4,18,0
BORTEZOMIB_GELDANAMYCIN_T47D,BORTEZOMIB,GELDANAMYCIN,12,-54.25105653,4,18,0
BORTEZOMIB_GELDANAMYCIN_UACC62,BORTEZOMIB,GELDANAMYCIN,9,-45.52184568,4,18,0
BORTEZOMIB_GELDANAMYCIN_VCAP,BORTEZOMIB,GELDANAMYCIN,27,-3.415464665,4,18,0
BORTEZOMIB_GELDANAMYCIN_ZR751,BORTEZOMIB,GELDANAMYCIN,3,-65.75981373,4,18,0
BORTEZOMIB_SN-38_A2058,BORTEZOMIB,SN-38,14,28.09286244,4,14,1
BORTEZOMIB_SN-38_A2780,BORTEZOMIB,SN-38,26,-22.74125359,4,14,0
BORTEZOMIB_SN-38_A375,BORTEZOMIB,SN-38,13,26.75478809,4,14,1
BORTEZOMIB_SN-38_CAOV3,BORTEZOMIB,SN-38,19,-36.21089519,4,14,0
BORTEZOMIB_SN-38_DLD1,BORTEZOMIB,SN-38,5,5.306002845,4,14,1
BORTEZOMIB_SN-38_ES2,BORTEZOMIB,SN-38,10,-27.17578999,4,14,0
BORTEZOMIB_SN-38_HCT116,BORTEZOMIB,SN-38,2,0.252168393,4,14,1
BORTEZOMIB_SN-38_HT144,BORTEZOMIB,SN-38,21,-5.167653185,4,14,0
BORTEZOMIB_SN-38_HT29,BORTEZOMIB,SN-38,23,-22.62474929,4,14,0
BORTEZOMIB_SN-38_KPL1,BORTEZOMIB,SN-38,22,8.161700216,4,14,1
BORTEZOMIB_SN-38_LOVO,BORTEZOMIB,SN-38,8,11.5858005,4,14,1
BORTEZOMIB_SN-38_MDAMB436,BORTEZOMIB,SN-38,25,2.917109375,4,14,1
BORTEZOMIB_SN-38_NCIH1650,BORTEZOMIB,SN-38,6,-17.35480308,4,14,0
BORTEZOMIB_SN-38_NCIH2122,BORTEZOMIB,SN-38,17,-3.170624804,4,14,0
BORTEZOMIB_SN-38_NCIH23,BORTEZOMIB,SN-38,11,-7.15582119,4,14,0
BORTEZOMIB_SN-38_NCIH460,BORTEZOMIB,SN-38,7,12.90781697,4,14,1
BORTEZOMIB_SN-38_NCIH520,BORTEZOMIB,SN-38,16,-36.06637464,4,14,0
BORTEZOMIB_SN-38_OV90,BORTEZOMIB,SN-38,18,-23.92654268,4,14,0
BORTEZOMIB_SN-38_RKO,BORTEZOMIB,SN-38,1,15.17145931,4,14,1
BORTEZOMIB_SN-38_RPMI7951,BORTEZOMIB,SN-38,15,-14.95782149,4,14,0
BORTEZOMIB_SN-38_SKMEL30,BORTEZOMIB,SN-38,20,-13.02435125,4,14,0
BORTEZOMIB_SN-38_SKMES1,BORTEZOMIB,SN-38,4,-10.95026714,4,14,0
BORTEZOMIB_SN-38_SKOV3,BORTEZOMIB,SN-38,28,-11.00320161,4,14,0
BORTEZOMIB_SN-38_SW620,BORTEZOMIB,SN-38,24,-1.334621875,4,14,0
BORTEZOMIB_SN-38_SW837,BORTEZOMIB,SN-38,0,-5.738343875,4,14,0
BORTEZOMIB_SN-38_T47D,BORTEZOMIB,SN-38,12,-11.05282061,4,14,0
BORTEZOMIB_SN-38_UACC62,BORTEZOMIB,SN-38,9,-12.11596686,4,14,0
BORTEZOMIB_SN-38_VCAP,BORTEZOMIB,SN-38,27,7.500964718,4,14,1
BORTEZOMIB_SN-38_ZR751,BORTEZOMIB,SN-38,3,1.969985838,4,14,1
BORTEZOMIB_SORAFENIB_A2058,BORTEZOMIB,SORAFENIB,14,5.680212916,4,1,1
BORTEZOMIB_SORAFENIB_A2780,BORTEZOMIB,SORAFENIB,26,-9.618158337,4,1,0
BORTEZOMIB_SORAFENIB_A375,BORTEZOMIB,SORAFENIB,13,-1.510791697,4,1,0
BORTEZOMIB_SORAFENIB_CAOV3,BORTEZOMIB,SORAFENIB,19,-32.20388168,4,1,0
BORTEZOMIB_SORAFENIB_DLD1,BORTEZOMIB,SORAFENIB,5,-1.744798895,4,1,0
BORTEZOMIB_SORAFENIB_ES2,BORTEZOMIB,SORAFENIB,10,-23.74510742,4,1,0
BORTEZOMIB_SORAFENIB_HCT116,BORTEZOMIB,SORAFENIB,2,-4.896653257,4,1,0
BORTEZOMIB_SORAFENIB_HT144,BORTEZOMIB,SORAFENIB,21,-8.798393335,4,1,0
BORTEZOMIB_SORAFENIB_HT29,BORTEZOMIB,SORAFENIB,23,-14.24369719,4,1,0
BORTEZOMIB_SORAFENIB_KPL1,BORTEZOMIB,SORAFENIB,22,-5.81851023,4,1,0
BORTEZOMIB_SORAFENIB_LOVO,BORTEZOMIB,SORAFENIB,8,-12.18622651,4,1,0
BORTEZOMIB_SORAFENIB_MDAMB436,BORTEZOMIB,SORAFENIB,25,-16.92885239,4,1,0
BORTEZOMIB_SORAFENIB_NCIH1650,BORTEZOMIB,SORAFENIB,6,-11.89760523,4,1,0
BORTEZOMIB_SORAFENIB_NCIH2122,BORTEZOMIB,SORAFENIB,17,-14.79454224,4,1,0
BORTEZOMIB_SORAFENIB_NCIH23,BORTEZOMIB,SORAFENIB,11,-10.49909452,4,1,0
BORTEZOMIB_SORAFENIB_NCIH460,BORTEZOMIB,SORAFENIB,7,-5.46597089,4,1,0
BORTEZOMIB_SORAFENIB_NCIH520,BORTEZOMIB,SORAFENIB,16,-21.3325054,4,1,0
BORTEZOMIB_SORAFENIB_OV90,BORTEZOMIB,SORAFENIB,18,-12.67239461,4,1,0
BORTEZOMIB_SORAFENIB_RKO,BORTEZOMIB,SORAFENIB,1,-2.631282431,4,1,0
BORTEZOMIB_SORAFENIB_RPMI7951,BORTEZOMIB,SORAFENIB,15,-20.15788074,4,1,0
BORTEZOMIB_SORAFENIB_SKMEL30,BORTEZOMIB,SORAFENIB,20,-3.118219504,4,1,0
BORTEZOMIB_SORAFENIB_SKMES1,BORTEZOMIB,SORAFENIB,4,-18.67537574,4,1,0
BORTEZOMIB_SORAFENIB_SKOV3,BORTEZOMIB,SORAFENIB,28,0.950944975,4,1,1
BORTEZOMIB_SORAFENIB_SW620,BORTEZOMIB,SORAFENIB,24,4.095414573,4,1,1
BORTEZOMIB_SORAFENIB_SW837,BORTEZOMIB,SORAFENIB,0,-4.021398572,4,1,0
BORTEZOMIB_SORAFENIB_T47D,BORTEZOMIB,SORAFENIB,12,-6.748286209,4,1,0
BORTEZOMIB_SORAFENIB_UACC62,BORTEZOMIB,SORAFENIB,9,-11.40104496,4,1,0
BORTEZOMIB_SORAFENIB_VCAP,BORTEZOMIB,SORAFENIB,27,-20.68077486,4,1,0
BORTEZOMIB_SORAFENIB_ZR751,BORTEZOMIB,SORAFENIB,3,-27.04694572,4,1,0
BORTEZOMIB_TOPOTECAN_A2058,BORTEZOMIB,TOPOTECAN,14,-12.18818438,4,7,0
BORTEZOMIB_TOPOTECAN_A2780,BORTEZOMIB,TOPOTECAN,26,-2.587899735,4,7,0
BORTEZOMIB_TOPOTECAN_A375,BORTEZOMIB,TOPOTECAN,13,-52.78331514,4,7,0
BORTEZOMIB_TOPOTECAN_CAOV3,BORTEZOMIB,TOPOTECAN,19,-3.896399576,4,7,0
BORTEZOMIB_TOPOTECAN_DLD1,BORTEZOMIB,TOPOTECAN,5,9.211257173,4,7,1
BORTEZOMIB_TOPOTECAN_ES2,BORTEZOMIB,TOPOTECAN,10,-21.45833034,4,7,0
BORTEZOMIB_TOPOTECAN_HCT116,BORTEZOMIB,TOPOTECAN,2,-2.197618563,4,7,0
BORTEZOMIB_TOPOTECAN_HT144,BORTEZOMIB,TOPOTECAN,21,-5.68452805,4,7,0
BORTEZOMIB_TOPOTECAN_HT29,BORTEZOMIB,TOPOTECAN,23,-18.18157992,4,7,0
BORTEZOMIB_TOPOTECAN_KPL1,BORTEZOMIB,TOPOTECAN,22,7.565814879,4,7,1
BORTEZOMIB_TOPOTECAN_LOVO,BORTEZOMIB,TOPOTECAN,8,0.558329438,4,7,1
BORTEZOMIB_TOPOTECAN_MDAMB436,BORTEZOMIB,TOPOTECAN,25,0.990585699,4,7,1
BORTEZOMIB_TOPOTECAN_NCIH1650,BORTEZOMIB,TOPOTECAN,6,-37.35306375,4,7,0
BORTEZOMIB_TOPOTECAN_NCIH2122,BORTEZOMIB,TOPOTECAN,17,-8.776582069,4,7,0
BORTEZOMIB_TOPOTECAN_NCIH23,BORTEZOMIB,TOPOTECAN,11,-17.17711556,4,7,0
BORTEZOMIB_TOPOTECAN_NCIH460,BORTEZOMIB,TOPOTECAN,7,-33.81974983,4,7,0
BORTEZOMIB_TOPOTECAN_NCIH520,BORTEZOMIB,TOPOTECAN,16,-22.45005136,4,7,0
BORTEZOMIB_TOPOTECAN_OV90,BORTEZOMIB,TOPOTECAN,18,-12.20427248,4,7,0
BORTEZOMIB_TOPOTECAN_RKO,BORTEZOMIB,TOPOTECAN,1,-3.210901418,4,7,0
BORTEZOMIB_TOPOTECAN_RPMI7951,BORTEZOMIB,TOPOTECAN,15,-6.338895574,4,7,0
BORTEZOMIB_TOPOTECAN_SKMEL30,BORTEZOMIB,TOPOTECAN,20,-4.762114246,4,7,0
BORTEZOMIB_TOPOTECAN_SKMES1,BORTEZOMIB,TOPOTECAN,4,-28.94272555,4,7,0
BORTEZOMIB_TOPOTECAN_SKOV3,BORTEZOMIB,TOPOTECAN,28,-10.78558961,4,7,0
BORTEZOMIB_TOPOTECAN_SW620,BORTEZOMIB,TOPOTECAN,24,7.747141594,4,7,1
BORTEZOMIB_TOPOTECAN_SW837,BORTEZOMIB,TOPOTECAN,0,5.6874714,4,7,1
BORTEZOMIB_TOPOTECAN_T47D,BORTEZOMIB,TOPOTECAN,12,-0.682078892,4,7,0
BORTEZOMIB_TOPOTECAN_UACC62,BORTEZOMIB,TOPOTECAN,9,-1.498008886,4,7,0
BORTEZOMIB_TOPOTECAN_VCAP,BORTEZOMIB,TOPOTECAN,27,-13.31920317,4,7,0
BORTEZOMIB_TOPOTECAN_ZR751,BORTEZOMIB,TOPOTECAN,3,-22.41353036,4,7,0
DASATINIB_ABT-888_A2058,DASATINIB,ABT-888,14,15.35258512,17,5,1
DASATINIB_ABT-888_A2780,DASATINIB,ABT-888,26,40.28481032,17,5,1
DASATINIB_ABT-888_A375,DASATINIB,ABT-888,13,4.728885978,17,5,1
DASATINIB_ABT-888_CAOV3,DASATINIB,ABT-888,19,7.18367823,17,5,1
DASATINIB_ABT-888_DLD1,DASATINIB,ABT-888,5,5.496575957,17,5,1
DASATINIB_ABT-888_ES2,DASATINIB,ABT-888,10,4.852935588,17,5,1
DASATINIB_ABT-888_HCT116,DASATINIB,ABT-888,2,-20.07587466,17,5,0
DASATINIB_ABT-888_HT144,DASATINIB,ABT-888,21,-15.59125746,17,5,0
DASATINIB_ABT-888_HT29,DASATINIB,ABT-888,23,4.937883616,17,5,1
DASATINIB_ABT-888_KPL1,DASATINIB,ABT-888,22,8.05042192,17,5,1
DASATINIB_ABT-888_LOVO,DASATINIB,ABT-888,8,28.27503441,17,5,1
DASATINIB_ABT-888_MDAMB436,DASATINIB,ABT-888,25,13.65420466,17,5,1
DASATINIB_ABT-888_NCIH1650,DASATINIB,ABT-888,6,25.04861151,17,5,1
