Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
PACLITAXEL,BORTEZOMIB,12,729,131,14.225,1
PACLITAXEL,DASATINIB,12,729,43,3.3375,1
PACLITAXEL,ERLOTINIB,12,729,409,7.965,1
PACLITAXEL,GELDANAMYCIN,12,729,387,2.1225,1
PACLITAXEL,LAPATINIB,12,729,667,20.705,1
PACLITAXEL,SORAFENIB,12,729,566,1.58,1
PACLITAXEL,SUNITINIB,12,729,343,13.355,1
SUNITINIB,BORTEZOMIB,12,343,131,16.0825,1
SUNITINIB,DASATINIB,12,343,43,14.695,1
SUNITINIB,ERLOTINIB,12,343,409,8.54,1
SUNITINIB,GELDANAMYCIN,12,343,387,10.8475,1
SUNITINIB,LAPATINIB,12,343,667,12.0325,1
SUNITINIB,SORAFENIB,12,343,566,3.6725,1
SUNITINIB,TOPOTECAN,12,343,307,1.8975,1
TOPOTECAN,SORAFENIB,12,307,566,-1.375,0
VINBLASTINE,BORTEZOMIB,12,579,131,15.525,1
VINBLASTINE,DASATINIB,12,579,43,3.735,1
VINBLASTINE,ERLOTINIB,12,579,409,10.7275,1
VINBLASTINE,GELDANAMYCIN,12,579,387,2.0325,1
VINBLASTINE,LAPATINIB,12,579,667,7.4575,1
VINBLASTINE,SORAFENIB,12,579,566,5.105,1
VINBLASTINE,SUNITINIB,12,579,343,15.1925,1
VINORELBINE,BORTEZOMIB,12,746,131,15.7075,1
VINORELBINE,DASATINIB,12,746,43,4.5975,1
VINORELBINE,ERLOTINIB,12,746,409,14.045,1
VINORELBINE,GELDANAMYCIN,12,746,387,2.27,1
VINORELBINE,LAPATINIB,12,746,667,16.5475,1
VINORELBINE,SORAFENIB,12,746,566,4.775,1
VINORELBINE,SUNITINIB,12,746,343,15.1525,1
5-FU,BORTEZOMIB,22,143,131,2.1625,1
5-FU,DASATINIB,22,143,43,4.585,1
5-FU,ERLOTINIB,22,143,409,1.4,1
5-FU,GELDANAMYCIN,22,143,387,-2.41,0
5-FU,LAPATINIB,22,143,667,0.05,1
5-FU,SORAFENIB,22,143,566,5.7275,1
5-FU,SUNITINIB,22,143,343,6.5725,1
BORTEZOMIB,DASATINIB,22,131,43,1.9175,1
BORTEZOMIB,GELDANAMYCIN,22,131,387,0.5025,1
BORTEZOMIB,SORAFENIB,22,131,566,4.9575,1
BORTEZOMIB,TOPOTECAN,22,131,307,3.17,1
DASATINIB,GELDANAMYCIN,22,43,387,2.1325,1
DASATINIB,SORAFENIB,22,43,566,8.6425,1
DASATINIB,TOPOTECAN,22,43,307,-2.425,0
DEXAMETHASONE,BORTEZOMIB,22,487,131,2.32,1
DEXAMETHASONE,DASATINIB,22,487,43,3.1325,1
DEXAMETHASONE,ERLOTINIB,22,487,409,2.025,1
DEXAMETHASONE,GELDANAMYCIN,22,487,387,2.2875,1
DEXAMETHASONE,LAPATINIB,22,487,667,-0.92,0
DEXAMETHASONE,SORAFENIB,22,487,566,12.095,1
DEXAMETHASONE,SUNITINIB,22,487,343,13.9475,1
DOXORUBICIN,BORTEZOMIB,22,114,131,0.395,1
DOXORUBICIN,DASATINIB,22,114,43,0.7325,1
DOXORUBICIN,ERLOTINIB,22,114,409,-5.2875,0
DOXORUBICIN,GELDANAMYCIN,22,114,387,-5.6775,0
DOXORUBICIN,LAPATINIB,22,114,667,2.3675,1
DOXORUBICIN,SORAFENIB,22,114,566,-0.7375,0
DOXORUBICIN,SUNITINIB,22,114,343,-7.1725,0
ERLOTINIB,BORTEZOMIB,22,409,131,1.67,1
ERLOTINIB,DASATINIB,22,409,43,15.925,1
ERLOTINIB,GELDANAMYCIN,22,409,387,5.9125,1
ERLOTINIB,SORAFENIB,22,409,566,8.4575,1
ERLOTINIB,TOPOTECAN,22,409,307,4.255,1
ETOPOSIDE,BORTEZOMIB,22,325,131,0.9625,1
ETOPOSIDE,DASATINIB,22,325,43,2.825,1
ETOPOSIDE,ERLOTINIB,22,325,409,3.6375,1
ETOPOSIDE,GELDANAMYCIN,22,325,387,-2.1925,0
ETOPOSIDE,LAPATINIB,22,325,667,8.9,1
ETOPOSIDE,SORAFENIB,22,325,566,5.835,1
ETOPOSIDE,SUNITINIB,22,325,343,-4.9775,0
GELDANAMYCIN,SORAFENIB,22,387,566,7.75,1
GELDANAMYCIN,TOPOTECAN,22,387,307,1.2925,1
GEMCITABINE,BORTEZOMIB,22,78,131,2.7675,1
GEMCITABINE,DASATINIB,22,78,43,1.7225,1
GEMCITABINE,ERLOTINIB,22,78,409,3.1325,1
GEMCITABINE,GELDANAMYCIN,22,78,387,-1.785,0
GEMCITABINE,LAPATINIB,22,78,667,-4.1175,0
GEMCITABINE,SORAFENIB,22,78,566,3.3075,1
GEMCITABINE,SUNITINIB,22,78,343,-3.05,0
LAPATINIB,BORTEZOMIB,22,667,131,2.665,1
LAPATINIB,DASATINIB,22,667,43,16.68,1
LAPATINIB,ERLOTINIB,22,667,409,2.105,1
LAPATINIB,GELDANAMYCIN,22,667,387,8.415,1
LAPATINIB,SORAFENIB,22,667,566,13.1475,1
LAPATINIB,TOPOTECAN,22,667,307,2.955,1
METFORMIN,BORTEZOMIB,22,462,131,1.8425,1
METFORMIN,DASATINIB,22,462,43,3.9125,1
METFORMIN,ERLOTINIB,22,462,409,3.41,1
METFORMIN,GELDANAMYCIN,22,462,387,2.5975,1
METFORMIN,LAPATINIB,22,462,667,-2.08,0
METFORMIN,SORAFENIB,22,462,566,9.025,1
METFORMIN,SUNITINIB,22,462,343,3.64,1
METHOTREXATE,BORTEZOMIB,22,340,131,0.8825,1
METHOTREXATE,DASATINIB,22,340,43,-3.2975,0
METHOTREXATE,ERLOTINIB,22,340,409,-1.565,0
METHOTREXATE,GELDANAMYCIN,22,340,387,-1.6575,0
METHOTREXATE,LAPATINIB,22,340,667,-3.265,0
METHOTREXATE,SORAFENIB,22,340,566,6.5475,1
METHOTREXATE,SUNITINIB,22,340,343,-3.7425,0
PACLITAXEL,BORTEZOMIB,22,729,131,1.9325,1
PACLITAXEL,DASATINIB,22,729,43,7.0025,1
PACLITAXEL,ERLOTINIB,22,729,409,6.7325,1
PACLITAXEL,GELDANAMYCIN,22,729,387,-3.28,0
PACLITAXEL,LAPATINIB,22,729,667,16.85,1
PACLITAXEL,SORAFENIB,22,729,566,10.2825,1
PACLITAXEL,SUNITINIB,22,729,343,5.0825,1
SUNITINIB,BORTEZOMIB,22,343,131,1.84,1
SUNITINIB,DASATINIB,22,343,43,14.785,1
SUNITINIB,ERLOTINIB,22,343,409,11.0625,1
SUNITINIB,GELDANAMYCIN,22,343,387,9.1175,1
SUNITINIB,LAPATINIB,22,343,667,14.1625,1
SUNITINIB,SORAFENIB,22,343,566,6.1625,1
SUNITINIB,TOPOTECAN,22,343,307,-9.2525,0
TOPOTECAN,SORAFENIB,22,307,566,7.8425,1
VINBLASTINE,BORTEZOMIB,22,579,131,0.235,1
VINBLASTINE,DASATINIB,22,579,43,4.87,1
VINBLASTINE,ERLOTINIB,22,579,409,6.545,1
VINBLASTINE,GELDANAMYCIN,22,579,387,-4.4275,0
VINBLASTINE,LAPATINIB,22,579,667,7.4275,1
VINBLASTINE,SORAFENIB,22,579,566,12.42,1
VINBLASTINE,SUNITINIB,22,579,343,3.8675,1
VINORELBINE,BORTEZOMIB,22,746,131,-1.8225,0
VINORELBINE,DASATINIB,22,746,43,5.2875,1
VINORELBINE,ERLOTINIB,22,746,409,14.105,1
VINORELBINE,GELDANAMYCIN,22,746,387,-4.78,0
VINORELBINE,LAPATINIB,22,746,667,10.22,1
VINORELBINE,SORAFENIB,22,746,566,10.1975,1
VINORELBINE,SUNITINIB,22,746,343,8.1725,1
5-FU,BORTEZOMIB,66,143,131,4.4425,1
5-FU,DASATINIB,66,143,43,0.96,1
5-FU,ERLOTINIB,66,143,409,8.9825,1
5-FU,GELDANAMYCIN,66,143,387,-4.03,0
5-FU,LAPATINIB,66,143,667,-0.04,0
5-FU,SORAFENIB,66,143,566,2.015,1
5-FU,SUNITINIB,66,143,343,9.585,1
BORTEZOMIB,DASATINIB,66,131,43,7.015,1
BORTEZOMIB,GELDANAMYCIN,66,131,387,5.66,1
BORTEZOMIB,SORAFENIB,66,131,566,5.5025,1
BORTEZOMIB,TOPOTECAN,66,131,307,3.885,1
DASATINIB,GELDANAMYCIN,66,43,387,-0.255,0
DASATINIB,SORAFENIB,66,43,566,7.1725,1
DASATINIB,TOPOTECAN,66,43,307,-0.9775,0
DEXAMETHASONE,BORTEZOMIB,66,487,131,13.79,1
DEXAMETHASONE,DASATINIB,66,487,43,4.6425,1
DEXAMETHASONE,ERLOTINIB,66,487,409,9.2125,1
DEXAMETHASONE,GELDANAMYCIN,66,487,387,10.7175,1
DEXAMETHASONE,LAPATINIB,66,487,667,3.995,1
DEXAMETHASONE,SORAFENIB,66,487,566,11.2525,1
DEXAMETHASONE,SUNITINIB,66,487,343,13.53,1
DOXORUBICIN,BORTEZOMIB,66,114,131,1.9625,1
DOXORUBICIN,DASATINIB,66,114,43,1.1925,1
DOXORUBICIN,ERLOTINIB,66,114,409,2.5675,1
DOXORUBICIN,GELDANAMYCIN,66,114,387,0.7175,1
DOXORUBICIN,LAPATINIB,66,114,667,0.85,1
DOXORUBICIN,SORAFENIB,66,114,566,-2.0275,0
DOXORUBICIN,SUNITINIB,66,114,343,-2.58,0
ERLOTINIB,BORTEZOMIB,66,409,131,8.0225,1
ERLOTINIB,DASATINIB,66,409,43,9.185,1
ERLOTINIB,GELDANAMYCIN,66,409,387,8.035,1
ERLOTINIB,SORAFENIB,66,409,566,8.315,1
ERLOTINIB,TOPOTECAN,66,409,307,12.635,1
ETOPOSIDE,BORTEZOMIB,66,325,131,2.895,1
ETOPOSIDE,DASATINIB,66,325,43,-0.9125,0
ETOPOSIDE,ERLOTINIB,66,325,409,11.16,1
ETOPOSIDE,GELDANAMYCIN,66,325,387,3.89,1
ETOPOSIDE,LAPATINIB,66,325,667,2.6325,1
ETOPOSIDE,SORAFENIB,66,325,566,1.11,1
ETOPOSIDE,SUNITINIB,66,325,343,-3.0225,0
GELDANAMYCIN,SORAFENIB,66,387,566,4.1325,1
GELDANAMYCIN,TOPOTECAN,66,387,307,4.5725,1
GEMCITABINE,BORTEZOMIB,66,78,131,5.57,1
GEMCITABINE,DASATINIB,66,78,43,9.345,1
GEMCITABINE,ERLOTINIB,66,78,409,7.0725,1
GEMCITABINE,GELDANAMYCIN,66,78,387,7.22,1
GEMCITABINE,LAPATINIB,66,78,667,0.63,1
GEMCITABINE,SORAFENIB,66,78,566,-0.8825,0
GEMCITABINE,SUNITINIB,66,78,343,2.77,1
LAPATINIB,BORTEZOMIB,66,667,131,8.69,1
LAPATINIB,DASATINIB,66,667,43,-2.84,0
LAPATINIB,ERLOTINIB,66,667,409,1.5675,1
LAPATINIB,GELDANAMYCIN,66,667,387,2.5875,1
LAPATINIB,SORAFENIB,66,667,566,6.815,1
LAPATINIB,TOPOTECAN,66,667,307,1.49,1
METFORMIN,BORTEZOMIB,66,462,131,5.6325,1
METFORMIN,DASATINIB,66,462,43,-2.27,0
METFORMIN,ERLOTINIB,66,462,409,2.5425,1
METFORMIN,GELDANAMYCIN,66,462,387,-4.4175,0
METFORMIN,LAPATINIB,66,462,667,-2.7,0
METFORMIN,SORAFENIB,66,462,566,4.35,1
METFORMIN,SUNITINIB,66,462,343,2.565,1
METHOTREXATE,BORTEZOMIB,66,340,131,4.25,1
METHOTREXATE,DASATINIB,66,340,43,4.06,1
METHOTREXATE,ERLOTINIB,66,340,409,13.155,1
METHOTREXATE,GELDANAMYCIN,66,340,387,0.4325,1
METHOTREXATE,LAPATINIB,66,340,667,7.9875,1
METHOTREXATE,SORAFENIB,66,340,566,5.6175,1
METHOTREXATE,SUNITINIB,66,340,343,0.595,1
PACLITAXEL,BORTEZOMIB,66,729,131,3.695,1
PACLITAXEL,DASATINIB,66,729,43,6.45,1
PACLITAXEL,ERLOTINIB,66,729,409,13.4375,1
PACLITAXEL,GELDANAMYCIN,66,729,387,4.7375,1
PACLITAXEL,LAPATINIB,66,729,667,15.095,1
PACLITAXEL,SORAFENIB,66,729,566,7.0925,1
PACLITAXEL,SUNITINIB,66,729,343,10.2625,1
SUNITINIB,BORTEZOMIB,66,343,131,4.425,1
SUNITINIB,DASATINIB,66,343,43,13.625,1
SUNITINIB,ERLOTINIB,66,343,409,13.005,1
SUNITINIB,GELDANAMYCIN,66,343,387,8.1575,1
SUNITINIB,LAPATINIB,66,343,667,4.0125,1
SUNITINIB,SORAFENIB,66,343,566,5.405,1
SUNITINIB,TOPOTECAN,66,343,307,-0.715,0
TOPOTECAN,SORAFENIB,66,307,566,7.975,1
VINBLASTINE,BORTEZOMIB,66,579,131,3.8225,1
VINBLASTINE,DASATINIB,66,579,43,0.53,1
VINBLASTINE,ERLOTINIB,66,579,409,13.3875,1
VINBLASTINE,GELDANAMYCIN,66,579,387,-3.81,0
VINBLASTINE,LAPATINIB,66,579,667,4.425,1
VINBLASTINE,SORAFENIB,66,579,566,10.275,1
VINBLASTINE,SUNITINIB,66,579,343,1.0475,1
VINORELBINE,BORTEZOMIB,66,746,131,5.2525,1
VINORELBINE,DASATINIB,66,746,43,8.02,1
VINORELBINE,ERLOTINIB,66,746,409,16.3025,1
VINORELBINE,GELDANAMYCIN,66,746,387,1.4675,1
VINORELBINE,LAPATINIB,66,746,667,12.4825,1
VINORELBINE,SORAFENIB,66,746,566,7.5975,1
VINORELBINE,SUNITINIB,66,746,343,9.6075,1
5-FU,BORTEZOMIB,61,143,131,0.598,1
5-FU,DASATINIB,61,143,43,3.512,1
5-FU,ERLOTINIB,61,143,409,2.558,1
5-FU,GELDANAMYCIN,61,143,387,2.95,1
5-FU,LAPATINIB,61,143,667,-1.694,0
5-FU,SORAFENIB,61,143,566,1.818,1
5-FU,SUNITINIB,61,143,343,7.964,1
BORTEZOMIB,DASATINIB,61,131,43,2.3225,1
BORTEZOMIB,GELDANAMYCIN,61,131,387,1.7325,1
BORTEZOMIB,SORAFENIB,61,131,566,1.58,1
BORTEZOMIB,TOPOTECAN,61,131,307,1.8375,1
DASATINIB,GELDANAMYCIN,61,43,387,14.845,1
DASATINIB,SORAFENIB,61,43,566,9.764,1
DASATINIB,TOPOTECAN,61,43,307,5.906,1
DEXAMETHASONE,BORTEZOMIB,61,487,131,0.6475,1
DEXAMETHASONE,DASATINIB,61,487,43,1.18,1
DEXAMETHASONE,ERLOTINIB,61,487,409,-5.1925,0
DEXAMETHASONE,GELDANAMYCIN,61,487,387,-0.395,0
DEXAMETHASONE,LAPATINIB,61,487,667,-4.47,0
DEXAMETHASONE,SORAFENIB,61,487,566,0.24,1
DEXAMETHASONE,SUNITINIB,61,487,343,3.795,1
DOXORUBICIN,BORTEZOMIB,61,114,131,0.5675,1
DOXORUBICIN,DASATINIB,61,114,43,7.7325,1
DOXORUBICIN,ERLOTINIB,61,114,409,3.105,1
DOXORUBICIN,GELDANAMYCIN,61,114,387,0.5775,1
DOXORUBICIN,LAPATINIB,61,114,667,2.76,1
DOXORUBICIN,SORAFENIB,61,114,566,-4.0425,0
DOXORUBICIN,SUNITINIB,61,114,343,-0.4825,0
ERLOTINIB,BORTEZOMIB,61,409,131,1.192,1
ERLOTINIB,DASATINIB,61,409,43,1.185,1
ERLOTINIB,GELDANAMYCIN,61,409,387,9.835,1
ERLOTINIB,SORAFENIB,61,409,566,2.0775,1
ERLOTINIB,TOPOTECAN,61,409,307,9.5075,1
ETOPOSIDE,BORTEZOMIB,61,325,131,1.265,1
ETOPOSIDE,DASATINIB,61,325,43,9.3775,1
ETOPOSIDE,ERLOTINIB,61,325,409,9.15,1
ETOPOSIDE,GELDANAMYCIN,61,325,387,2.2625,1
ETOPOSIDE,LAPATINIB,61,325,667,5.575,1
ETOPOSIDE,SORAFENIB,61,325,566,2.7825,1
ETOPOSIDE,SUNITINIB,61,325,343,5.4475,1
GELDANAMYCIN,SORAFENIB,61,387,566,3.0575,1
GELDANAMYCIN,TOPOTECAN,61,387,307,1.7075,1
GEMCITABINE,BORTEZOMIB,61,78,131,0.085,1
GEMCITABINE,DASATINIB,61,78,43,9.7625,1
GEMCITABINE,ERLOTINIB,61,78,409,1.2025,1
GEMCITABINE,GELDANAMYCIN,61,78,387,-6.91,0
GEMCITABINE,LAPATINIB,61,78,667,-5.2275,0
GEMCITABINE,SORAFENIB,61,78,566,-5.0275,0
GEMCITABINE,SUNITINIB,61,78,343,0.4825,1
LAPATINIB,BORTEZOMIB,61,667,131,-0.988,0
LAPATINIB,DASATINIB,61,667,43,-0.695,0
LAPATINIB,ERLOTINIB,61,667,409,-3.294,0
LAPATINIB,GELDANAMYCIN,61,667,387,3.005,1
LAPATINIB,SORAFENIB,61,667,566,4.1,1
LAPATINIB,TOPOTECAN,61,667,307,-0.924,0
METFORMIN,BORTEZOMIB,61,462,131,-0.67,0
METFORMIN,DASATINIB,61,462,43,2.575,1
METFORMIN,ERLOTINIB,61,462,409,-3.9225,0
METFORMIN,GELDANAMYCIN,61,462,387,-0.555,0
METFORMIN,LAPATINIB,61,462,667,-2.4475,0
METFORMIN,SORAFENIB,61,462,566,2.7125,1
METFORMIN,SUNITINIB,61,462,343,5.3225,1
METHOTREXATE,BORTEZOMIB,61,340,131,-2.666,0
METHOTREXATE,DASATINIB,61,340,43,-4.5825,0
METHOTREXATE,ERLOTINIB,61,340,409,-0.55,0
METHOTREXATE,GELDANAMYCIN,61,340,387,-6.435,0
METHOTREXATE,LAPATINIB,61,340,667,-3.88,0
METHOTREXATE,SORAFENIB,61,340,566,-3.86,0
METHOTREXATE,SUNITINIB,61,340,343,-4.9625,0
PACLITAXEL,BORTEZOMIB,61,729,131,0.532,1
PACLITAXEL,DASATINIB,61,729,43,5.616,1
PACLITAXEL,ERLOTINIB,61,729,409,-1.2,0
PACLITAXEL,GELDANAMYCIN,61,729,387,0.2175,1
PACLITAXEL,LAPATINIB,61,729,667,5.874,1
PACLITAXEL,SORAFENIB,61,729,566,5.922,1
PACLITAXEL,SUNITINIB,61,729,343,7.914,1
SUNITINIB,BORTEZOMIB,61,343,131,2.088,1
SUNITINIB,DASATINIB,61,343,43,22.5775,1
SUNITINIB,ERLOTINIB,61,343,409,4.282,1
SUNITINIB,GELDANAMYCIN,61,343,387,14.85,1
SUNITINIB,LAPATINIB,61,343,667,7.77,1
SUNITINIB,SORAFENIB,61,343,566,8.27,1
SUNITINIB,TOPOTECAN,61,343,307,3.808,1
TOPOTECAN,SORAFENIB,61,307,566,1.6375,1
VINBLASTINE,BORTEZOMIB,61,579,131,-0.4475,0
VINBLASTINE,DASATINIB,61,579,43,-0.3025,0
VINBLASTINE,ERLOTINIB,61,579,409,11.77,1
VINBLASTINE,GELDANAMYCIN,61,579,387,-2.065,0
VINBLASTINE,LAPATINIB,61,579,667,-1.13,0
VINBLASTINE,SORAFENIB,61,579,566,10.1525,1
VINBLASTINE,SUNITINIB,61,579,343,5.3275,1
VINORELBINE,BORTEZOMIB,61,746,131,1.4125,1
VINORELBINE,DASATINIB,61,746,43,6.145,1
VINORELBINE,ERLOTINIB,61,746,409,6.2975,1
VINORELBINE,GELDANAMYCIN,61,746,387,2.51,1
VINORELBINE,LAPATINIB,61,746,667,2.495,1
VINORELBINE,SORAFENIB,61,746,566,4.13,1
VINORELBINE,SUNITINIB,61,746,343,8.5725,1
5-FU,BORTEZOMIB,14,143,131,-4.0125,0
5-FU,DASATINIB,14,143,43,2.3975,1
5-FU,ERLOTINIB,14,143,409,-1.59,0
5-FU,GELDANAMYCIN,14,143,387,3.205,1
5-FU,LAPATINIB,14,143,667,-4.885,0
5-FU,SORAFENIB,14,143,566,1.7125,1
5-FU,SUNITINIB,14,143,343,-0.225,0
BORTEZOMIB,DASATINIB,14,131,43,5.27,1
BORTEZOMIB,GELDANAMYCIN,14,131,387,1.9875,1
BORTEZOMIB,SORAFENIB,14,131,566,3.3025,1
BORTEZOMIB,TOPOTECAN,14,131,307,-0.155,0
DASATINIB,GELDANAMYCIN,14,43,387,-0.205,0
DASATINIB,SORAFENIB,14,43,566,12.705,1
DASATINIB,TOPOTECAN,14,43,307,1.825,1
DEXAMETHASONE,BORTEZOMIB,14,487,131,3.0525,1
DEXAMETHASONE,DASATINIB,14,487,43,9.8325,1
DEXAMETHASONE,ERLOTINIB,14,487,409,-1.6325,0
DEXAMETHASONE,GELDANAMYCIN,14,487,387,5.985,1
DEXAMETHASONE,LAPATINIB,14,487,667,1.2475,1
DEXAMETHASONE,SORAFENIB,14,487,566,5.5975,1
DEXAMETHASONE,SUNITINIB,14,487,343,7.6775,1
DOXORUBICIN,BORTEZOMIB,14,114,131,-0.965,0
DOXORUBICIN,DASATINIB,14,114,43,3.9675,1
DOXORUBICIN,ERLOTINIB,14,114,409,0.19,1
DOXORUBICIN,GELDANAMYCIN,14,114,387,0.4475,1
DOXORUBICIN,LAPATINIB,14,114,667,1.7875,1
DOXORUBICIN,SORAFENIB,14,114,566,0.5725,1
DOXORUBICIN,SUNITINIB,14,114,343,-4.0175,0
ERLOTINIB,BORTEZOMIB,14,409,131,-1.9675,0
ERLOTINIB,DASATINIB,14,409,43,1.655,1
ERLOTINIB,GELDANAMYCIN,14,409,387,6.5425,1
ERLOTINIB,SORAFENIB,14,409,566,2.9425,1
ERLOTINIB,TOPOTECAN,14,409,307,2.9225,1
ETOPOSIDE,BORTEZOMIB,14,325,131,-0.775,0
ETOPOSIDE,DASATINIB,14,325,43,2.4825,1
ETOPOSIDE,ERLOTINIB,14,325,409,3.4025,1
ETOPOSIDE,GELDANAMYCIN,14,325,387,2.0025,1
ETOPOSIDE,LAPATINIB,14,325,667,-3.0175,0
ETOPOSIDE,SORAFENIB,14,325,566,0.675,1
ETOPOSIDE,SUNITINIB,14,325,343,-7.7575,0
GELDANAMYCIN,SORAFENIB,14,387,566,5.34,1
GELDANAMYCIN,TOPOTECAN,14,387,307,-0.24,0
GEMCITABINE,BORTEZOMIB,14,78,131,4.7075,1
GEMCITABINE,DASATINIB,14,78,43,-2.06,0
GEMCITABINE,ERLOTINIB,14,78,409,-4.1325,0
GEMCITABINE,GELDANAMYCIN,14,78,387,4.215,1
GEMCITABINE,LAPATINIB,14,78,667,-7.4675,0
GEMCITABINE,SORAFENIB,14,78,566,2.2575,1
GEMCITABINE,SUNITINIB,14,78,343,0.8625,1
LAPATINIB,BORTEZOMIB,14,667,131,0.37,1
LAPATINIB,DASATINIB,14,667,43,8.65,1
LAPATINIB,ERLOTINIB,14,667,409,-5.6475,0
LAPATINIB,GELDANAMYCIN,14,667,387,7.3225,1
LAPATINIB,SORAFENIB,14,667,566,10.59,1
LAPATINIB,TOPOTECAN,14,667,307,0.125,1
METFORMIN,BORTEZOMIB,14,462,131,-0.86,0
METFORMIN,DASATINIB,14,462,43,4.51,1
METFORMIN,ERLOTINIB,14,462,409,-4.8675,0
METFORMIN,GELDANAMYCIN,14,462,387,1.22,1
METFORMIN,LAPATINIB,14,462,667,-0.0075,0
METFORMIN,SORAFENIB,14,462,566,4.0125,1
METFORMIN,SUNITINIB,14,462,343,-5.3775,0
METHOTREXATE,BORTEZOMIB,14,340,131,0.325,1
METHOTREXATE,DASATINIB,14,340,43,4.7125,1
METHOTREXATE,ERLOTINIB,14,340,409,-3.2425,0
METHOTREXATE,GELDANAMYCIN,14,340,387,3.53,1
METHOTREXATE,LAPATINIB,14,340,667,-2.7625,0
METHOTREXATE,SORAFENIB,14,340,566,4.2025,1
METHOTREXATE,SUNITINIB,14,340,343,-3.1325,0
PACLITAXEL,BORTEZOMIB,14,729,131,-0.31,0
PACLITAXEL,DASATINIB,14,729,43,9.035,1
PACLITAXEL,ERLOTINIB,14,729,409,2.97,1
PACLITAXEL,GELDANAMYCIN,14,729,387,2.45,1
PACLITAXEL,LAPATINIB,14,729,667,3.265,1
PACLITAXEL,SORAFENIB,14,729,566,3.66,1
PACLITAXEL,SUNITINIB,14,729,343,4.175,1
SUNITINIB,BORTEZOMIB,14,343,131,-1.82,0
SUNITINIB,DASATINIB,14,343,43,12.935,1
SUNITINIB,ERLOTINIB,14,343,409,-0.7075,0
SUNITINIB,GELDANAMYCIN,14,343,387,6.5675,1
SUNITINIB,LAPATINIB,14,343,667,14.0525,1
SUNITINIB,SORAFENIB,14,343,566,6.315,1
SUNITINIB,TOPOTECAN,14,343,307,-5.74,0
TOPOTECAN,SORAFENIB,14,307,566,3.2,1
VINBLASTINE,BORTEZOMIB,14,579,131,-0.75,0
VINBLASTINE,DASATINIB,14,579,43,8.395,1
VINBLASTINE,ERLOTINIB,14,579,409,5.715,1
VINBLASTINE,GELDANAMYCIN,14,579,387,-1.4375,0
VINBLASTINE,LAPATINIB,14,579,667,0.9325,1
VINBLASTINE,SORAFENIB,14,579,566,8.3625,1
VINBLASTINE,SUNITINIB,14,579,343,1.02,1
VINORELBINE,BORTEZOMIB,14,746,131,-0.8675,0
VINORELBINE,DASATINIB,14,746,43,6.4425,1
VINORELBINE,ERLOTINIB,14,746,409,2.31,1
VINORELBINE,GELDANAMYCIN,14,746,387,0.4775,1
VINORELBINE,LAPATINIB,14,746,667,1.4125,1
VINORELBINE,SORAFENIB,14,746,566,3.13,1
VINORELBINE,SUNITINIB,14,746,343,2.505,1
5-FU,BORTEZOMIB,8,143,131,2.354,1
5-FU,DASATINIB,8,143,43,1.582,1
5-FU,ERLOTINIB,8,143,409,7.284,1
5-FU,GELDANAMYCIN,8,143,387,-0.0225,0
5-FU,LAPATINIB,8,143,667,6.978,1
5-FU,SORAFENIB,8,143,566,-1.016,0
5-FU,SUNITINIB,8,143,343,7.938,1
BORTEZOMIB,DASATINIB,8,131,43,1.7525,1
BORTEZOMIB,GELDANAMYCIN,8,131,387,-0.6975,0
BORTEZOMIB,SORAFENIB,8,131,566,-0.4725,0
BORTEZOMIB,TOPOTECAN,8,131,307,0.3975,1
DASATINIB,GELDANAMYCIN,8,43,387,2.7425,1
DASATINIB,SORAFENIB,8,43,566,3.444,1
DASATINIB,TOPOTECAN,8,43,307,-2.984,0
DEXAMETHASONE,BORTEZOMIB,8,487,131,0.37,1
DEXAMETHASONE,DASATINIB,8,487,43,4.5875,1
DEXAMETHASONE,ERLOTINIB,8,487,409,2.72,1
DEXAMETHASONE,GELDANAMYCIN,8,487,387,0.9625,1
DEXAMETHASONE,LAPATINIB,8,487,667,5.76,1
DEXAMETHASONE,SORAFENIB,8,487,566,0.68,1
DEXAMETHASONE,SUNITINIB,8,487,343,12.365,1
DOXORUBICIN,BORTEZOMIB,8,114,131,0.155,1
DOXORUBICIN,DASATINIB,8,114,43,-0.4125,0
DOXORUBICIN,ERLOTINIB,8,114,409,0.6,1
DOXORUBICIN,GELDANAMYCIN,8,114,387,-0.5675,0
DOXORUBICIN,LAPATINIB,8,114,667,1.355,1
DOXORUBICIN,SORAFENIB,8,114,566,-5.925,0
DOXORUBICIN,SUNITINIB,8,114,343,-1.2275,0
ERLOTINIB,BORTEZOMIB,8,409,131,10.258,1
ERLOTINIB,DASATINIB,8,409,43,5.7875,1
ERLOTINIB,GELDANAMYCIN,8,409,387,3.3775,1
ERLOTINIB,SORAFENIB,8,409,566,1.215,1
ERLOTINIB,TOPOTECAN,8,409,307,8.615,1
ETOPOSIDE,BORTEZOMIB,8,325,131,1.885,1
ETOPOSIDE,DASATINIB,8,325,43,3.6875,1
ETOPOSIDE,ERLOTINIB,8,325,409,9.355,1
ETOPOSIDE,GELDANAMYCIN,8,325,387,3.065,1
ETOPOSIDE,LAPATINIB,8,325,667,6.5325,1
ETOPOSIDE,SORAFENIB,8,325,566,-2.7075,0
ETOPOSIDE,SUNITINIB,8,325,343,6.08,1
GELDANAMYCIN,SORAFENIB,8,387,566,-0.68,0
