Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
PACLITAXEL,BORTEZOMIB,2,267,393,14.225,1
PACLITAXEL,DASATINIB,2,267,458,3.3375,1
PACLITAXEL,ERLOTINIB,2,267,367,7.965,1
PACLITAXEL,GELDANAMYCIN,2,267,585,2.1225,1
PACLITAXEL,LAPATINIB,2,267,531,20.705,1
PACLITAXEL,SORAFENIB,2,267,159,1.58,1
PACLITAXEL,SUNITINIB,2,267,366,13.355,1
SUNITINIB,BORTEZOMIB,2,366,393,16.0825,1
SUNITINIB,DASATINIB,2,366,458,14.695,1
SUNITINIB,ERLOTINIB,2,366,367,8.54,1
SUNITINIB,GELDANAMYCIN,2,366,585,10.8475,1
SUNITINIB,LAPATINIB,2,366,531,12.0325,1
SUNITINIB,SORAFENIB,2,366,159,3.6725,1
SUNITINIB,TOPOTECAN,2,366,745,1.8975,1
TOPOTECAN,SORAFENIB,2,745,159,-1.375,0
VINBLASTINE,BORTEZOMIB,2,293,393,15.525,1
VINBLASTINE,DASATINIB,2,293,458,3.735,1
VINBLASTINE,ERLOTINIB,2,293,367,10.7275,1
VINBLASTINE,GELDANAMYCIN,2,293,585,2.0325,1
VINBLASTINE,LAPATINIB,2,293,531,7.4575,1
VINBLASTINE,SORAFENIB,2,293,159,5.105,1
VINBLASTINE,SUNITINIB,2,293,366,15.1925,1
VINORELBINE,BORTEZOMIB,2,416,393,15.7075,1
VINORELBINE,DASATINIB,2,416,458,4.5975,1
VINORELBINE,ERLOTINIB,2,416,367,14.045,1
VINORELBINE,GELDANAMYCIN,2,416,585,2.27,1
VINORELBINE,LAPATINIB,2,416,531,16.5475,1
VINORELBINE,SORAFENIB,2,416,159,4.775,1
VINORELBINE,SUNITINIB,2,416,366,15.1525,1
5-FU,BORTEZOMIB,72,251,393,2.1625,1
5-FU,DASATINIB,72,251,458,4.585,1
5-FU,ERLOTINIB,72,251,367,1.4,1
5-FU,GELDANAMYCIN,72,251,585,-2.41,0
5-FU,LAPATINIB,72,251,531,0.05,1
5-FU,SORAFENIB,72,251,159,5.7275,1
5-FU,SUNITINIB,72,251,366,6.5725,1
BORTEZOMIB,DASATINIB,72,393,458,1.9175,1
BORTEZOMIB,GELDANAMYCIN,72,393,585,0.5025,1
BORTEZOMIB,SORAFENIB,72,393,159,4.9575,1
BORTEZOMIB,TOPOTECAN,72,393,745,3.17,1
DASATINIB,GELDANAMYCIN,72,458,585,2.1325,1
DASATINIB,SORAFENIB,72,458,159,8.6425,1
DASATINIB,TOPOTECAN,72,458,745,-2.425,0
DEXAMETHASONE,BORTEZOMIB,72,552,393,2.32,1
DEXAMETHASONE,DASATINIB,72,552,458,3.1325,1
DEXAMETHASONE,ERLOTINIB,72,552,367,2.025,1
DEXAMETHASONE,GELDANAMYCIN,72,552,585,2.2875,1
DEXAMETHASONE,LAPATINIB,72,552,531,-0.92,0
DEXAMETHASONE,SORAFENIB,72,552,159,12.095,1
DEXAMETHASONE,SUNITINIB,72,552,366,13.9475,1
DOXORUBICIN,BORTEZOMIB,72,761,393,0.395,1
DOXORUBICIN,DASATINIB,72,761,458,0.7325,1
DOXORUBICIN,ERLOTINIB,72,761,367,-5.2875,0
DOXORUBICIN,GELDANAMYCIN,72,761,585,-5.6775,0
DOXORUBICIN,LAPATINIB,72,761,531,2.3675,1
DOXORUBICIN,SORAFENIB,72,761,159,-0.7375,0
DOXORUBICIN,SUNITINIB,72,761,366,-7.1725,0
ERLOTINIB,BORTEZOMIB,72,367,393,1.67,1
ERLOTINIB,DASATINIB,72,367,458,15.925,1
ERLOTINIB,GELDANAMYCIN,72,367,585,5.9125,1
ERLOTINIB,SORAFENIB,72,367,159,8.4575,1
ERLOTINIB,TOPOTECAN,72,367,745,4.255,1
ETOPOSIDE,BORTEZOMIB,72,589,393,0.9625,1
ETOPOSIDE,DASATINIB,72,589,458,2.825,1
ETOPOSIDE,ERLOTINIB,72,589,367,3.6375,1
ETOPOSIDE,GELDANAMYCIN,72,589,585,-2.1925,0
ETOPOSIDE,LAPATINIB,72,589,531,8.9,1
ETOPOSIDE,SORAFENIB,72,589,159,5.835,1
ETOPOSIDE,SUNITINIB,72,589,366,-4.9775,0
GELDANAMYCIN,SORAFENIB,72,585,159,7.75,1
GELDANAMYCIN,TOPOTECAN,72,585,745,1.2925,1
GEMCITABINE,BORTEZOMIB,72,592,393,2.7675,1
GEMCITABINE,DASATINIB,72,592,458,1.7225,1
GEMCITABINE,ERLOTINIB,72,592,367,3.1325,1
GEMCITABINE,GELDANAMYCIN,72,592,585,-1.785,0
GEMCITABINE,LAPATINIB,72,592,531,-4.1175,0
GEMCITABINE,SORAFENIB,72,592,159,3.3075,1
GEMCITABINE,SUNITINIB,72,592,366,-3.05,0
LAPATINIB,BORTEZOMIB,72,531,393,2.665,1
LAPATINIB,DASATINIB,72,531,458,16.68,1
LAPATINIB,ERLOTINIB,72,531,367,2.105,1
LAPATINIB,GELDANAMYCIN,72,531,585,8.415,1
LAPATINIB,SORAFENIB,72,531,159,13.1475,1
LAPATINIB,TOPOTECAN,72,531,745,2.955,1
METFORMIN,BORTEZOMIB,72,716,393,1.8425,1
METFORMIN,DASATINIB,72,716,458,3.9125,1
METFORMIN,ERLOTINIB,72,716,367,3.41,1
METFORMIN,GELDANAMYCIN,72,716,585,2.5975,1
METFORMIN,LAPATINIB,72,716,531,-2.08,0
METFORMIN,SORAFENIB,72,716,159,9.025,1
METFORMIN,SUNITINIB,72,716,366,3.64,1
METHOTREXATE,BORTEZOMIB,72,440,393,0.8825,1
METHOTREXATE,DASATINIB,72,440,458,-3.2975,0
METHOTREXATE,ERLOTINIB,72,440,367,-1.565,0
METHOTREXATE,GELDANAMYCIN,72,440,585,-1.6575,0
METHOTREXATE,LAPATINIB,72,440,531,-3.265,0
METHOTREXATE,SORAFENIB,72,440,159,6.5475,1
METHOTREXATE,SUNITINIB,72,440,366,-3.7425,0
PACLITAXEL,BORTEZOMIB,72,267,393,1.9325,1
PACLITAXEL,DASATINIB,72,267,458,7.0025,1
PACLITAXEL,ERLOTINIB,72,267,367,6.7325,1
PACLITAXEL,GELDANAMYCIN,72,267,585,-3.28,0
PACLITAXEL,LAPATINIB,72,267,531,16.85,1
PACLITAXEL,SORAFENIB,72,267,159,10.2825,1
PACLITAXEL,SUNITINIB,72,267,366,5.0825,1
SUNITINIB,BORTEZOMIB,72,366,393,1.84,1
SUNITINIB,DASATINIB,72,366,458,14.785,1
SUNITINIB,ERLOTINIB,72,366,367,11.0625,1
SUNITINIB,GELDANAMYCIN,72,366,585,9.1175,1
SUNITINIB,LAPATINIB,72,366,531,14.1625,1
SUNITINIB,SORAFENIB,72,366,159,6.1625,1
SUNITINIB,TOPOTECAN,72,366,745,-9.2525,0
TOPOTECAN,SORAFENIB,72,745,159,7.8425,1
VINBLASTINE,BORTEZOMIB,72,293,393,0.235,1
VINBLASTINE,DASATINIB,72,293,458,4.87,1
VINBLASTINE,ERLOTINIB,72,293,367,6.545,1
VINBLASTINE,GELDANAMYCIN,72,293,585,-4.4275,0
VINBLASTINE,LAPATINIB,72,293,531,7.4275,1
VINBLASTINE,SORAFENIB,72,293,159,12.42,1
VINBLASTINE,SUNITINIB,72,293,366,3.8675,1
VINORELBINE,BORTEZOMIB,72,416,393,-1.8225,0
VINORELBINE,DASATINIB,72,416,458,5.2875,1
VINORELBINE,ERLOTINIB,72,416,367,14.105,1
VINORELBINE,GELDANAMYCIN,72,416,585,-4.78,0
VINORELBINE,LAPATINIB,72,416,531,10.22,1
VINORELBINE,SORAFENIB,72,416,159,10.1975,1
VINORELBINE,SUNITINIB,72,416,366,8.1725,1
5-FU,BORTEZOMIB,29,251,393,4.4425,1
5-FU,DASATINIB,29,251,458,0.96,1
5-FU,ERLOTINIB,29,251,367,8.9825,1
5-FU,GELDANAMYCIN,29,251,585,-4.03,0
5-FU,LAPATINIB,29,251,531,-0.04,0
5-FU,SORAFENIB,29,251,159,2.015,1
5-FU,SUNITINIB,29,251,366,9.585,1
BORTEZOMIB,DASATINIB,29,393,458,7.015,1
BORTEZOMIB,GELDANAMYCIN,29,393,585,5.66,1
BORTEZOMIB,SORAFENIB,29,393,159,5.5025,1
BORTEZOMIB,TOPOTECAN,29,393,745,3.885,1
DASATINIB,GELDANAMYCIN,29,458,585,-0.255,0
DASATINIB,SORAFENIB,29,458,159,7.1725,1
DASATINIB,TOPOTECAN,29,458,745,-0.9775,0
DEXAMETHASONE,BORTEZOMIB,29,552,393,13.79,1
DEXAMETHASONE,DASATINIB,29,552,458,4.6425,1
DEXAMETHASONE,ERLOTINIB,29,552,367,9.2125,1
DEXAMETHASONE,GELDANAMYCIN,29,552,585,10.7175,1
DEXAMETHASONE,LAPATINIB,29,552,531,3.995,1
DEXAMETHASONE,SORAFENIB,29,552,159,11.2525,1
DEXAMETHASONE,SUNITINIB,29,552,366,13.53,1
DOXORUBICIN,BORTEZOMIB,29,761,393,1.9625,1
DOXORUBICIN,DASATINIB,29,761,458,1.1925,1
DOXORUBICIN,ERLOTINIB,29,761,367,2.5675,1
DOXORUBICIN,GELDANAMYCIN,29,761,585,0.7175,1
DOXORUBICIN,LAPATINIB,29,761,531,0.85,1
DOXORUBICIN,SORAFENIB,29,761,159,-2.0275,0
DOXORUBICIN,SUNITINIB,29,761,366,-2.58,0
ERLOTINIB,BORTEZOMIB,29,367,393,8.0225,1
ERLOTINIB,DASATINIB,29,367,458,9.185,1
ERLOTINIB,GELDANAMYCIN,29,367,585,8.035,1
ERLOTINIB,SORAFENIB,29,367,159,8.315,1
ERLOTINIB,TOPOTECAN,29,367,745,12.635,1
ETOPOSIDE,BORTEZOMIB,29,589,393,2.895,1
ETOPOSIDE,DASATINIB,29,589,458,-0.9125,0
ETOPOSIDE,ERLOTINIB,29,589,367,11.16,1
ETOPOSIDE,GELDANAMYCIN,29,589,585,3.89,1
ETOPOSIDE,LAPATINIB,29,589,531,2.6325,1
ETOPOSIDE,SORAFENIB,29,589,159,1.11,1
ETOPOSIDE,SUNITINIB,29,589,366,-3.0225,0
GELDANAMYCIN,SORAFENIB,29,585,159,4.1325,1
GELDANAMYCIN,TOPOTECAN,29,585,745,4.5725,1
GEMCITABINE,BORTEZOMIB,29,592,393,5.57,1
GEMCITABINE,DASATINIB,29,592,458,9.345,1
GEMCITABINE,ERLOTINIB,29,592,367,7.0725,1
GEMCITABINE,GELDANAMYCIN,29,592,585,7.22,1
GEMCITABINE,LAPATINIB,29,592,531,0.63,1
GEMCITABINE,SORAFENIB,29,592,159,-0.8825,0
GEMCITABINE,SUNITINIB,29,592,366,2.77,1
LAPATINIB,BORTEZOMIB,29,531,393,8.69,1
LAPATINIB,DASATINIB,29,531,458,-2.84,0
LAPATINIB,ERLOTINIB,29,531,367,1.5675,1
LAPATINIB,GELDANAMYCIN,29,531,585,2.5875,1
LAPATINIB,SORAFENIB,29,531,159,6.815,1
LAPATINIB,TOPOTECAN,29,531,745,1.49,1
METFORMIN,BORTEZOMIB,29,716,393,5.6325,1
METFORMIN,DASATINIB,29,716,458,-2.27,0
METFORMIN,ERLOTINIB,29,716,367,2.5425,1
METFORMIN,GELDANAMYCIN,29,716,585,-4.4175,0
METFORMIN,LAPATINIB,29,716,531,-2.7,0
METFORMIN,SORAFENIB,29,716,159,4.35,1
METFORMIN,SUNITINIB,29,716,366,2.565,1
METHOTREXATE,BORTEZOMIB,29,440,393,4.25,1
METHOTREXATE,DASATINIB,29,440,458,4.06,1
METHOTREXATE,ERLOTINIB,29,440,367,13.155,1
METHOTREXATE,GELDANAMYCIN,29,440,585,0.4325,1
METHOTREXATE,LAPATINIB,29,440,531,7.9875,1
METHOTREXATE,SORAFENIB,29,440,159,5.6175,1
METHOTREXATE,SUNITINIB,29,440,366,0.595,1
PACLITAXEL,BORTEZOMIB,29,267,393,3.695,1
PACLITAXEL,DASATINIB,29,267,458,6.45,1
PACLITAXEL,ERLOTINIB,29,267,367,13.4375,1
PACLITAXEL,GELDANAMYCIN,29,267,585,4.7375,1
PACLITAXEL,LAPATINIB,29,267,531,15.095,1
PACLITAXEL,SORAFENIB,29,267,159,7.0925,1
PACLITAXEL,SUNITINIB,29,267,366,10.2625,1
SUNITINIB,BORTEZOMIB,29,366,393,4.425,1
SUNITINIB,DASATINIB,29,366,458,13.625,1
SUNITINIB,ERLOTINIB,29,366,367,13.005,1
SUNITINIB,GELDANAMYCIN,29,366,585,8.1575,1
SUNITINIB,LAPATINIB,29,366,531,4.0125,1
SUNITINIB,SORAFENIB,29,366,159,5.405,1
SUNITINIB,TOPOTECAN,29,366,745,-0.715,0
TOPOTECAN,SORAFENIB,29,745,159,7.975,1
VINBLASTINE,BORTEZOMIB,29,293,393,3.8225,1
VINBLASTINE,DASATINIB,29,293,458,0.53,1
VINBLASTINE,ERLOTINIB,29,293,367,13.3875,1
VINBLASTINE,GELDANAMYCIN,29,293,585,-3.81,0
VINBLASTINE,LAPATINIB,29,293,531,4.425,1
VINBLASTINE,SORAFENIB,29,293,159,10.275,1
VINBLASTINE,SUNITINIB,29,293,366,1.0475,1
VINORELBINE,BORTEZOMIB,29,416,393,5.2525,1
VINORELBINE,DASATINIB,29,416,458,8.02,1
VINORELBINE,ERLOTINIB,29,416,367,16.3025,1
VINORELBINE,GELDANAMYCIN,29,416,585,1.4675,1
VINORELBINE,LAPATINIB,29,416,531,12.4825,1
VINORELBINE,SORAFENIB,29,416,159,7.5975,1
VINORELBINE,SUNITINIB,29,416,366,9.6075,1
5-FU,BORTEZOMIB,5,251,393,0.598,1
5-FU,DASATINIB,5,251,458,3.512,1
5-FU,ERLOTINIB,5,251,367,2.558,1
5-FU,GELDANAMYCIN,5,251,585,2.95,1
5-FU,LAPATINIB,5,251,531,-1.694,0
5-FU,SORAFENIB,5,251,159,1.818,1
5-FU,SUNITINIB,5,251,366,7.964,1
BORTEZOMIB,DASATINIB,5,393,458,2.3225,1
BORTEZOMIB,GELDANAMYCIN,5,393,585,1.7325,1
BORTEZOMIB,SORAFENIB,5,393,159,1.58,1
BORTEZOMIB,TOPOTECAN,5,393,745,1.8375,1
DASATINIB,GELDANAMYCIN,5,458,585,14.845,1
DASATINIB,SORAFENIB,5,458,159,9.764,1
DASATINIB,TOPOTECAN,5,458,745,5.906,1
DEXAMETHASONE,BORTEZOMIB,5,552,393,0.6475,1
DEXAMETHASONE,DASATINIB,5,552,458,1.18,1
DEXAMETHASONE,ERLOTINIB,5,552,367,-5.1925,0
DEXAMETHASONE,GELDANAMYCIN,5,552,585,-0.395,0
DEXAMETHASONE,LAPATINIB,5,552,531,-4.47,0
DEXAMETHASONE,SORAFENIB,5,552,159,0.24,1
DEXAMETHASONE,SUNITINIB,5,552,366,3.795,1
DOXORUBICIN,BORTEZOMIB,5,761,393,0.5675,1
DOXORUBICIN,DASATINIB,5,761,458,7.7325,1
DOXORUBICIN,ERLOTINIB,5,761,367,3.105,1
DOXORUBICIN,GELDANAMYCIN,5,761,585,0.5775,1
DOXORUBICIN,LAPATINIB,5,761,531,2.76,1
DOXORUBICIN,SORAFENIB,5,761,159,-4.0425,0
DOXORUBICIN,SUNITINIB,5,761,366,-0.4825,0
ERLOTINIB,BORTEZOMIB,5,367,393,1.192,1
ERLOTINIB,DASATINIB,5,367,458,1.185,1
ERLOTINIB,GELDANAMYCIN,5,367,585,9.835,1
ERLOTINIB,SORAFENIB,5,367,159,2.0775,1
ERLOTINIB,TOPOTECAN,5,367,745,9.5075,1
ETOPOSIDE,BORTEZOMIB,5,589,393,1.265,1
ETOPOSIDE,DASATINIB,5,589,458,9.3775,1
ETOPOSIDE,ERLOTINIB,5,589,367,9.15,1
ETOPOSIDE,GELDANAMYCIN,5,589,585,2.2625,1
ETOPOSIDE,LAPATINIB,5,589,531,5.575,1
ETOPOSIDE,SORAFENIB,5,589,159,2.7825,1
ETOPOSIDE,SUNITINIB,5,589,366,5.4475,1
GELDANAMYCIN,SORAFENIB,5,585,159,3.0575,1
GELDANAMYCIN,TOPOTECAN,5,585,745,1.7075,1
GEMCITABINE,BORTEZOMIB,5,592,393,0.085,1
GEMCITABINE,DASATINIB,5,592,458,9.7625,1
GEMCITABINE,ERLOTINIB,5,592,367,1.2025,1
GEMCITABINE,GELDANAMYCIN,5,592,585,-6.91,0
GEMCITABINE,LAPATINIB,5,592,531,-5.2275,0
GEMCITABINE,SORAFENIB,5,592,159,-5.0275,0
GEMCITABINE,SUNITINIB,5,592,366,0.4825,1
LAPATINIB,BORTEZOMIB,5,531,393,-0.988,0
LAPATINIB,DASATINIB,5,531,458,-0.695,0
LAPATINIB,ERLOTINIB,5,531,367,-3.294,0
LAPATINIB,GELDANAMYCIN,5,531,585,3.005,1
LAPATINIB,SORAFENIB,5,531,159,4.1,1
LAPATINIB,TOPOTECAN,5,531,745,-0.924,0
METFORMIN,BORTEZOMIB,5,716,393,-0.67,0
METFORMIN,DASATINIB,5,716,458,2.575,1
METFORMIN,ERLOTINIB,5,716,367,-3.9225,0
METFORMIN,GELDANAMYCIN,5,716,585,-0.555,0
METFORMIN,LAPATINIB,5,716,531,-2.4475,0
METFORMIN,SORAFENIB,5,716,159,2.7125,1
METFORMIN,SUNITINIB,5,716,366,5.3225,1
METHOTREXATE,BORTEZOMIB,5,440,393,-2.666,0
METHOTREXATE,DASATINIB,5,440,458,-4.5825,0
METHOTREXATE,ERLOTINIB,5,440,367,-0.55,0
METHOTREXATE,GELDANAMYCIN,5,440,585,-6.435,0
METHOTREXATE,LAPATINIB,5,440,531,-3.88,0
METHOTREXATE,SORAFENIB,5,440,159,-3.86,0
METHOTREXATE,SUNITINIB,5,440,366,-4.9625,0
PACLITAXEL,BORTEZOMIB,5,267,393,0.532,1
PACLITAXEL,DASATINIB,5,267,458,5.616,1
PACLITAXEL,ERLOTINIB,5,267,367,-1.2,0
PACLITAXEL,GELDANAMYCIN,5,267,585,0.2175,1
PACLITAXEL,LAPATINIB,5,267,531,5.874,1
PACLITAXEL,SORAFENIB,5,267,159,5.922,1
PACLITAXEL,SUNITINIB,5,267,366,7.914,1
SUNITINIB,BORTEZOMIB,5,366,393,2.088,1
SUNITINIB,DASATINIB,5,366,458,22.5775,1
SUNITINIB,ERLOTINIB,5,366,367,4.282,1
SUNITINIB,GELDANAMYCIN,5,366,585,14.85,1
SUNITINIB,LAPATINIB,5,366,531,7.77,1
SUNITINIB,SORAFENIB,5,366,159,8.27,1
SUNITINIB,TOPOTECAN,5,366,745,3.808,1
TOPOTECAN,SORAFENIB,5,745,159,1.6375,1
VINBLASTINE,BORTEZOMIB,5,293,393,-0.4475,0
VINBLASTINE,DASATINIB,5,293,458,-0.3025,0
VINBLASTINE,ERLOTINIB,5,293,367,11.77,1
VINBLASTINE,GELDANAMYCIN,5,293,585,-2.065,0
VINBLASTINE,LAPATINIB,5,293,531,-1.13,0
VINBLASTINE,SORAFENIB,5,293,159,10.1525,1
VINBLASTINE,SUNITINIB,5,293,366,5.3275,1
VINORELBINE,BORTEZOMIB,5,416,393,1.4125,1
VINORELBINE,DASATINIB,5,416,458,6.145,1
VINORELBINE,ERLOTINIB,5,416,367,6.2975,1
VINORELBINE,GELDANAMYCIN,5,416,585,2.51,1
VINORELBINE,LAPATINIB,5,416,531,2.495,1
VINORELBINE,SORAFENIB,5,416,159,4.13,1
VINORELBINE,SUNITINIB,5,416,366,8.5725,1
5-FU,BORTEZOMIB,23,251,393,-4.0125,0
5-FU,DASATINIB,23,251,458,2.3975,1
5-FU,ERLOTINIB,23,251,367,-1.59,0
5-FU,GELDANAMYCIN,23,251,585,3.205,1
5-FU,LAPATINIB,23,251,531,-4.885,0
5-FU,SORAFENIB,23,251,159,1.7125,1
5-FU,SUNITINIB,23,251,366,-0.225,0
BORTEZOMIB,DASATINIB,23,393,458,5.27,1
BORTEZOMIB,GELDANAMYCIN,23,393,585,1.9875,1
BORTEZOMIB,SORAFENIB,23,393,159,3.3025,1
BORTEZOMIB,TOPOTECAN,23,393,745,-0.155,0
DASATINIB,GELDANAMYCIN,23,458,585,-0.205,0
DASATINIB,SORAFENIB,23,458,159,12.705,1
DASATINIB,TOPOTECAN,23,458,745,1.825,1
DEXAMETHASONE,BORTEZOMIB,23,552,393,3.0525,1
DEXAMETHASONE,DASATINIB,23,552,458,9.8325,1
DEXAMETHASONE,ERLOTINIB,23,552,367,-1.6325,0
DEXAMETHASONE,GELDANAMYCIN,23,552,585,5.985,1
DEXAMETHASONE,LAPATINIB,23,552,531,1.2475,1
DEXAMETHASONE,SORAFENIB,23,552,159,5.5975,1
DEXAMETHASONE,SUNITINIB,23,552,366,7.6775,1
DOXORUBICIN,BORTEZOMIB,23,761,393,-0.965,0
DOXORUBICIN,DASATINIB,23,761,458,3.9675,1
DOXORUBICIN,ERLOTINIB,23,761,367,0.19,1
DOXORUBICIN,GELDANAMYCIN,23,761,585,0.4475,1
DOXORUBICIN,LAPATINIB,23,761,531,1.7875,1
DOXORUBICIN,SORAFENIB,23,761,159,0.5725,1
DOXORUBICIN,SUNITINIB,23,761,366,-4.0175,0
ERLOTINIB,BORTEZOMIB,23,367,393,-1.9675,0
ERLOTINIB,DASATINIB,23,367,458,1.655,1
ERLOTINIB,GELDANAMYCIN,23,367,585,6.5425,1
ERLOTINIB,SORAFENIB,23,367,159,2.9425,1
ERLOTINIB,TOPOTECAN,23,367,745,2.9225,1
ETOPOSIDE,BORTEZOMIB,23,589,393,-0.775,0
ETOPOSIDE,DASATINIB,23,589,458,2.4825,1
ETOPOSIDE,ERLOTINIB,23,589,367,3.4025,1
ETOPOSIDE,GELDANAMYCIN,23,589,585,2.0025,1
ETOPOSIDE,LAPATINIB,23,589,531,-3.0175,0
ETOPOSIDE,SORAFENIB,23,589,159,0.675,1
ETOPOSIDE,SUNITINIB,23,589,366,-7.7575,0
GELDANAMYCIN,SORAFENIB,23,585,159,5.34,1
GELDANAMYCIN,TOPOTECAN,23,585,745,-0.24,0
GEMCITABINE,BORTEZOMIB,23,592,393,4.7075,1
GEMCITABINE,DASATINIB,23,592,458,-2.06,0
GEMCITABINE,ERLOTINIB,23,592,367,-4.1325,0
GEMCITABINE,GELDANAMYCIN,23,592,585,4.215,1
GEMCITABINE,LAPATINIB,23,592,531,-7.4675,0
GEMCITABINE,SORAFENIB,23,592,159,2.2575,1
GEMCITABINE,SUNITINIB,23,592,366,0.8625,1
LAPATINIB,BORTEZOMIB,23,531,393,0.37,1
LAPATINIB,DASATINIB,23,531,458,8.65,1
LAPATINIB,ERLOTINIB,23,531,367,-5.6475,0
LAPATINIB,GELDANAMYCIN,23,531,585,7.3225,1
LAPATINIB,SORAFENIB,23,531,159,10.59,1
LAPATINIB,TOPOTECAN,23,531,745,0.125,1
METFORMIN,BORTEZOMIB,23,716,393,-0.86,0
METFORMIN,DASATINIB,23,716,458,4.51,1
METFORMIN,ERLOTINIB,23,716,367,-4.8675,0
METFORMIN,GELDANAMYCIN,23,716,585,1.22,1
METFORMIN,LAPATINIB,23,716,531,-0.0075,0
METFORMIN,SORAFENIB,23,716,159,4.0125,1
METFORMIN,SUNITINIB,23,716,366,-5.3775,0
METHOTREXATE,BORTEZOMIB,23,440,393,0.325,1
METHOTREXATE,DASATINIB,23,440,458,4.7125,1
METHOTREXATE,ERLOTINIB,23,440,367,-3.2425,0
METHOTREXATE,GELDANAMYCIN,23,440,585,3.53,1
METHOTREXATE,LAPATINIB,23,440,531,-2.7625,0
METHOTREXATE,SORAFENIB,23,440,159,4.2025,1
METHOTREXATE,SUNITINIB,23,440,366,-3.1325,0
PACLITAXEL,BORTEZOMIB,23,267,393,-0.31,0
PACLITAXEL,DASATINIB,23,267,458,9.035,1
PACLITAXEL,ERLOTINIB,23,267,367,2.97,1
PACLITAXEL,GELDANAMYCIN,23,267,585,2.45,1
PACLITAXEL,LAPATINIB,23,267,531,3.265,1
PACLITAXEL,SORAFENIB,23,267,159,3.66,1
PACLITAXEL,SUNITINIB,23,267,366,4.175,1
SUNITINIB,BORTEZOMIB,23,366,393,-1.82,0
SUNITINIB,DASATINIB,23,366,458,12.935,1
SUNITINIB,ERLOTINIB,23,366,367,-0.7075,0
SUNITINIB,GELDANAMYCIN,23,366,585,6.5675,1
SUNITINIB,LAPATINIB,23,366,531,14.0525,1
SUNITINIB,SORAFENIB,23,366,159,6.315,1
SUNITINIB,TOPOTECAN,23,366,745,-5.74,0
TOPOTECAN,SORAFENIB,23,745,159,3.2,1
VINBLASTINE,BORTEZOMIB,23,293,393,-0.75,0
VINBLASTINE,DASATINIB,23,293,458,8.395,1
VINBLASTINE,ERLOTINIB,23,293,367,5.715,1
VINBLASTINE,GELDANAMYCIN,23,293,585,-1.4375,0
VINBLASTINE,LAPATINIB,23,293,531,0.9325,1
VINBLASTINE,SORAFENIB,23,293,159,8.3625,1
VINBLASTINE,SUNITINIB,23,293,366,1.02,1
VINORELBINE,BORTEZOMIB,23,416,393,-0.8675,0
VINORELBINE,DASATINIB,23,416,458,6.4425,1
VINORELBINE,ERLOTINIB,23,416,367,2.31,1
VINORELBINE,GELDANAMYCIN,23,416,585,0.4775,1
VINORELBINE,LAPATINIB,23,416,531,1.4125,1
VINORELBINE,SORAFENIB,23,416,159,3.13,1
VINORELBINE,SUNITINIB,23,416,366,2.505,1
5-FU,BORTEZOMIB,73,251,393,2.354,1
5-FU,DASATINIB,73,251,458,1.582,1
5-FU,ERLOTINIB,73,251,367,7.284,1
5-FU,GELDANAMYCIN,73,251,585,-0.0225,0
5-FU,LAPATINIB,73,251,531,6.978,1
5-FU,SORAFENIB,73,251,159,-1.016,0
5-FU,SUNITINIB,73,251,366,7.938,1
BORTEZOMIB,DASATINIB,73,393,458,1.7525,1
BORTEZOMIB,GELDANAMYCIN,73,393,585,-0.6975,0
BORTEZOMIB,SORAFENIB,73,393,159,-0.4725,0
BORTEZOMIB,TOPOTECAN,73,393,745,0.3975,1
DASATINIB,GELDANAMYCIN,73,458,585,2.7425,1
DASATINIB,SORAFENIB,73,458,159,3.444,1
DASATINIB,TOPOTECAN,73,458,745,-2.984,0
DEXAMETHASONE,BORTEZOMIB,73,552,393,0.37,1
DEXAMETHASONE,DASATINIB,73,552,458,4.5875,1
DEXAMETHASONE,ERLOTINIB,73,552,367,2.72,1
DEXAMETHASONE,GELDANAMYCIN,73,552,585,0.9625,1
DEXAMETHASONE,LAPATINIB,73,552,531,5.76,1
DEXAMETHASONE,SORAFENIB,73,552,159,0.68,1
DEXAMETHASONE,SUNITINIB,73,552,366,12.365,1
DOXORUBICIN,BORTEZOMIB,73,761,393,0.155,1
DOXORUBICIN,DASATINIB,73,761,458,-0.4125,0
DOXORUBICIN,ERLOTINIB,73,761,367,0.6,1
DOXORUBICIN,GELDANAMYCIN,73,761,585,-0.5675,0
DOXORUBICIN,LAPATINIB,73,761,531,1.355,1
DOXORUBICIN,SORAFENIB,73,761,159,-5.925,0
DOXORUBICIN,SUNITINIB,73,761,366,-1.2275,0
ERLOTINIB,BORTEZOMIB,73,367,393,10.258,1
ERLOTINIB,DASATINIB,73,367,458,5.7875,1
ERLOTINIB,GELDANAMYCIN,73,367,585,3.3775,1
ERLOTINIB,SORAFENIB,73,367,159,1.215,1
ERLOTINIB,TOPOTECAN,73,367,745,8.615,1
ETOPOSIDE,BORTEZOMIB,73,589,393,1.885,1
ETOPOSIDE,DASATINIB,73,589,458,3.6875,1
ETOPOSIDE,ERLOTINIB,73,589,367,9.355,1
ETOPOSIDE,GELDANAMYCIN,73,589,585,3.065,1
ETOPOSIDE,LAPATINIB,73,589,531,6.5325,1
ETOPOSIDE,SORAFENIB,73,589,159,-2.7075,0
ETOPOSIDE,SUNITINIB,73,589,366,6.08,1
GELDANAMYCIN,SORAFENIB,73,585,159,-0.68,0
